Time CO stdev
1980-01-31 59.476546370967746 1.166844986337348
1980-02-29 60.751478017241375 1.5495871489242468
1980-03-31 58.27354811827957 0.5257413046207048
1980-04-30 64.25025013888889 0.9593943412850086
1980-05-31 63.99618763440861 0.3544686576910673
1980-06-30 65.30265305555554 0.5580988541486317
1980-07-31 65.68111491935484 0.568813006591151
1980-08-31 68.20771962365593 0.6947151741417109
1980-09-30 69.13758430555555 0.7577973839239057
1980-10-31 73.14082352150538 0.7038101651475317
1980-11-30 72.98654875000001 1.0579407938050773
1980-12-31 68.8310635752688 0.9075175645155037
1981-01-31 61.91178198924731 0.827984973400962
1981-02-28 55.217022023809534 0.2982523614025849
1981-03-31 59.25073104838709 0.4007360700347841
1981-04-30 58.82367597222221 0.5688910053752838
1981-05-31 64.26077580645162 0.7598623083442214
1981-06-30 63.83704625 0.5168957765244228
1981-07-31 65.56007204301075 0.35665978525722325
1981-08-31 68.30579637096774 0.44293967003092405
1981-09-30 72.36235972222224 1.3058039592330302
1981-10-31 73.19748118279571 0.4226115920610454
1981-11-30 72.36701833333335 0.8045813710745389
1981-12-31 66.9682375 0.8151215002002526
1982-01-31 60.92339260752689 0.7645600478119093
1982-02-28 62.97666473214286 0.7979262527119977
1982-03-31 58.870924865591405 0.5701025537662046
1982-04-30 64.19648499999998 0.6625017348070127
1982-05-31 67.74769287634408 0.41370075931988926
1982-06-30 68.12720486111111 0.5188124448946773
1982-07-31 70.8513 0.7917401090335932
1982-08-31 74.26700739247313 0.7710018785909364
1982-09-30 76.4246479166667 0.6587234269983148
1982-10-31 76.47290067204302 0.5303104658369873
1982-11-30 73.5300401388889 0.3549216230043139
1982-12-31 67.3407061827957 0.5740948896733372
1983-01-31 70.72272768817206 1.3664266581889954
1983-02-28 72.8366011904762 1.1845533104292258
1983-03-31 70.23305228494624 0.5463542283032837
1983-04-30 74.41511041666665 0.5979094376183776
1983-05-31 76.80980268817206 0.42726269942636214
1983-06-30 79.97358138888889 0.5720336230447577
1983-07-31 79.18091155913979 0.6484906678569402
1983-08-31 82.26972889784945 0.6619715118891365
1983-09-30 83.66684708333335 0.6464765032308823
1983-10-31 83.15884932795696 1.2744998789282556
1983-11-30 76.27942791666668 0.31062292525143337
1983-12-31 65.62221169354838 0.314419452873441
1984-01-31 60.28560120967743 0.3412527930363258
1984-02-29 58.92585977011494 0.3434503522543901
1984-03-31 62.044960483870966 0.45857937187548864
1984-04-30 61.30742875000001 0.5110254582937
1984-05-31 65.9173623655914 0.6502293376632311
1984-06-30 68.2358073611111 0.42901733031715633
1984-07-31 68.85799798387097 0.400338404429751
1984-08-31 68.54939072580645 0.6619012343211751
1984-09-30 73.12656444444447 1.0774500893767733
1984-10-31 74.2104931451613 0.5787310962257858
1984-11-30 66.58042180555555 0.4353236097729978
1984-12-31 65.7874689516129 0.7251132536203818
1985-01-31 64.40406236559141 0.4888646856253737
1985-02-28 62.04144776785714 0.6738326809732312
1985-03-31 63.50167822580644 0.646042879947491
1985-04-30 72.36901305555557 1.0615636006115505
1985-05-31 70.9427327956989 0.5570369957542857
1985-06-30 70.77233375 0.3182846363985185
1985-07-31 70.98888723118279 0.46891812098543645
1985-08-31 72.3787748655914 0.6861775791095593
1985-09-30 74.34954555555554 0.6403040949794393
1985-10-31 75.82087499999999 0.6515676207657063
1985-11-30 69.29096513888888 0.24662895005755595
1985-12-31 64.62268427419355 0.5702334711299724
1986-01-31 60.13184892473119 0.7036506343427303
1986-02-28 62.870869345238084 0.45135764291895664
1986-03-31 64.58037903225807 0.8730440653078745
1986-04-30 67.81353930555555 0.5703553772691758
1986-05-31 71.87662150537633 0.4293293833329719
1986-06-30 71.72196597222224 0.6192448256678109
1986-07-31 72.8143615591398 0.7149001804773754
1986-08-31 73.67164811827955 0.43752878477209056
1986-09-30 80.39522791666667 0.4636500795341253
1986-10-31 81.23459771505377 1.145365578574774
1986-11-30 74.70564652777779 0.5619719485602902
1986-12-31 68.02149018817205 0.35615756965739837
1987-01-31 61.82965725806453 0.37481212923909657
1987-02-28 63.70051904761906 1.035037191660234
1987-03-31 66.45320147849462 0.5594135618930366
1987-04-30 71.8386475 1.231462733783831
1987-05-31 73.18414637096777 0.4331513647878689
1987-06-30 76.20363708333335 0.3585879053523544
1987-07-31 76.90522809139784 0.643273696841688
1987-08-31 79.718950672043 0.28833229265203636
1987-09-30 83.15272972222222 0.9751861275760112
1987-10-31 80.09971330645162 0.8384883784528537
1987-11-30 75.27076847222222 0.48068350475067206
1987-12-31 70.97054999999997 0.3675633272001979
1988-01-31 66.66655120967742 0.46164478488997157
1988-02-29 68.56619669540231 0.4347450919743183
1988-03-31 68.05434301075267 0.37020615790814787
1988-04-30 72.31805472222219 0.7840296987085618
1988-05-31 73.38943145161292 0.46436251387020117
1988-06-30 73.36813416666668 0.6096901958527973
1988-07-31 74.27161290322582 0.5689238843249969
1988-08-31 73.97336733870966 0.7267243983855525
1988-09-30 76.87138777777777 0.7763628794924193
1988-10-31 80.93517311827956 1.316215724275393
1988-11-30 78.38127569444443 1.1722075433395094
1988-12-31 68.72959677419354 0.2676643667529092
1989-01-31 61.342586693548384 0.4857516467717532
1989-02-28 61.77345104166667 0.5790515903161227
1989-03-31 65.97415430107529 0.741979508118713
1989-04-30 68.09742013888889 0.7097641847226163
1989-05-31 68.66942634408602 0.755231763561573
1989-06-30 71.06040777777777 0.28913589439352505
1989-07-31 74.6702623655914 0.528634970966088
1989-08-31 74.2594799731183 0.44935206920015486
1989-09-30 79.99994013888887 1.3269429804756199
